block,reserve0,reserve1,tick,activeTick,sqrtPriceX96,liquidity,tCOIN/USDC amountIn,tCOIN/USDC amountOut,tCOIN/USDC actualPrice,tCOIN/USDC priceImpact,USDC/tCOIN amountIn,USDC/tCOIN amountOut,USDC/tCOIN actualPrice,USDC/tCOIN priceImpact
38986417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38986517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38986617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38986717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38986817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38986917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38987917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38988917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38989917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38990917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38991917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38992917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993817,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38993917,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994017,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994117,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994217,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994317,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994417,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994517,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994617,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994717,262.999999,0.981044542392275606,220408,220400,4839031604391056217786857623083796,16062378341951,1,132.553154,132.553154,0.5055210418728535,1,0.003705182218750992,0.003705182218750992,0.006765442355030071
38994817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38994917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995317,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995417,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995517,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995617,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995717,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38995917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996317,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996417,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996517,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996617,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996717,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38996917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997317,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997417,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997517,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997617,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997717,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38997917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998317,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998417,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998517,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998617,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998717,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38998917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999317,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999417,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999517,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999617,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999717,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
38999917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000317,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000417,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000517,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000617,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000717,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000817,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39000917,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39001017,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39001117,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
39001217,267.999999,0.962794338779647658,220033,220000,4749011928166440974063689021442569,16062378341951,1,136.323533,136.323533,0.510200670580119,1,0.003568861456357887,0.003568861456357887,0.006695654127442108
